"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/2013","80.214","80.275","80.445","80.135","12.53K","0.21%"
"12/16/2013","80.045","80.165","80.175","79.920","1.09K","-0.22%"
"12/13/2013","80.220","80.220","80.420","80.150","12.71K","0.01%"
"12/12/2013","80.208","79.965","80.250","79.850","22.43K","0.40%"
"12/11/2013","79.890","79.990","80.055","79.755","29.72K","-0.09%"
"12/10/2013","79.964","80.155","80.160","79.835","24.11K","-0.22%"
"12/09/2013","80.140","80.230","80.330","80.120","15.63K","-0.22%"
"12/06/2013","80.315","80.305","80.640","80.220","22.55K","0.09%"
"12/05/2013","80.241","80.675","80.845","80.230","33.75K","-0.48%"
"12/04/2013","80.628","80.675","80.930","80.545","23.06K","0.01%"
"12/03/2013","80.618","80.950","81.015","80.510","17.51K","-0.40%"
"12/02/2013","80.942","80.685","80.990","80.510","19.88K","0.35%"
"11/29/2013","80.657","80.565","80.695","80.495","9.81K","-0.11%"
"11/28/2013","80.747","80.745","80.755","80.555","2.84K","0.00%"
"11/27/2013","80.747","80.690","80.815","80.500","16.93K","0.14%"
"11/26/2013","80.638","80.830","80.940","80.620","21.77K","-0.40%"
"11/25/2013","80.963","80.720","81.060","80.670","14.88K","0.27%"
"11/22/2013","80.742","81.040","81.135","80.685","14.67K","-0.46%"
"11/21/2013","81.117","81.190","81.335","81.000","17.61K","-0.07%"
"11/20/2013","81.172","80.620","81.200","80.560","31.44K","0.53%"
"11/19/2013","80.744","80.740","80.875","80.605","14.42K","-0.10%"
"11/18/2013","80.826","80.875","80.965","80.600","13.75K","-0.09%"
"11/15/2013","80.898","81.110","81.210","80.835","14.95K","-0.23%"
"11/14/2013","81.086","80.865","81.270","80.855","18.55K","0.13%"
"11/13/2013","80.983","81.220","81.350","80.800","20.98K","-0.33%"
"11/12/2013","81.252","81.190","81.545","81.080","21.32K","0.06%"
"11/11/2013","81.200","81.380","81.420","81.130","15.26K","-0.23%"
"11/08/2013","81.387","80.955","81.580","80.790","32.56K","0.66%"
"11/07/2013","80.854","80.625","81.565","80.520","42.95K","0.37%"
"11/06/2013","80.559","80.785","80.800","80.455","14.70K","-0.28%"
"11/05/2013","80.787","80.630","80.895","80.575","15.13K","0.18%"
"11/04/2013","80.640","80.810","81.025","80.610","17.47K","-0.21%"
"11/01/2013","80.810","80.330","80.870","80.320","31.32K","0.68%"
"10/31/2013","80.263","79.820","80.355","79.740","26.16K","0.53%"
"10/30/2013","79.837","79.700","79.975","79.485","16.31K","0.21%"
"10/29/2013","79.670","79.385","79.740","79.340","18.07K","0.46%"
"10/28/2013","79.306","79.300","79.445","79.205","10.85K","0.08%"
"10/25/2013","79.246","79.255","79.380","79.060","11.62K","0.00%"
"10/24/2013","79.245","79.355","79.375","79.135","13.68K","-0.11%"
"10/23/2013","79.329","79.310","79.440","79.190","13.44K","0.05%"
"10/22/2013","79.290","79.785","79.860","79.235","20.37K","-0.58%"
"10/21/2013","79.751","79.730","79.875","79.680","11.06K","0.03%"
"10/18/2013","79.727","79.770","79.820","79.550","12.86K","0.01%"
"10/17/2013","79.718","80.635","80.650","79.680","26.22K","-1.05%"
"10/16/2013","80.563","80.585","80.850","80.370","18.32K","0.00%"
"10/15/2013","80.561","80.445","80.800","80.340","25.39K","0.31%"
"10/14/2013","80.311","80.385","80.475","80.200","10.07K","-0.18%"
"10/11/2013","80.452","80.580","80.625","80.340","14.42K","-0.08%"
"10/10/2013","80.517","80.500","80.685","80.395","16.00K","0.06%"
"10/09/2013","80.466","79.970","80.865","79.950","29.22K","0.42%"
"10/08/2013","80.132","80.000","80.170","79.915","15.81K","0.13%"
"10/07/2013","80.026","80.200","80.235","79.970","13.14K","-0.24%"
"10/04/2013","80.220","79.850","80.285","79.780","14.31K","0.47%"
"10/03/2013","79.846","79.935","80.020","79.720","15.64K","-0.18%"
"10/02/2013","79.989","80.290","80.380","79.875","20.80K","-0.33%"
"10/01/2013","80.250","80.350","80.410","79.955","28.64K","-0.09%"
"09/30/2013","80.323","80.460","80.490","80.115","16.35K","-0.07%"
"09/27/2013","80.377","80.650","80.700","80.205","17.03K","-0.32%"
"09/26/2013","80.638","80.485","80.760","80.405","17.85K","0.24%"
"09/25/2013","80.443","80.690","80.740","80.395","19.24K","-0.31%"
"09/24/2013","80.690","80.570","80.745","80.520","15.62K","0.15%"
"09/23/2013","80.571","80.470","80.645","80.395","14.78K","0.03%"
"09/20/2013","80.549","80.450","80.685","80.405","22.69K","0.09%"
"09/19/2013","80.480","80.285","80.560","80.155","36.22K","0.14%"
"09/18/2013","80.367","81.300","81.370","80.170","48.16K","-1.14%"
"09/17/2013","81.295","81.420","81.505","81.245","13.01K","0.28%"
"09/16/2013","81.072","81.160","81.190","81.005","0.61K","-0.46%"
"09/13/2013","81.448","81.535","81.730","81.415","16.04K","-0.05%"
"09/12/2013","81.491","81.490","81.740","81.350","20.72K","-0.04%"
"09/11/2013","81.522","81.830","81.940","81.455","43.84K","-0.36%"
"09/10/2013","81.819","81.835","81.985","81.730","29.33K","0.03%"
"09/09/2013","81.796","82.250","82.330","81.685","31.87K","-0.45%"
"09/06/2013","82.167","82.670","82.700","81.935","39.06K","-0.61%"
"09/05/2013","82.668","82.225","82.710","82.100","44.64K","0.56%"
"09/04/2013","82.205","82.405","82.470","82.105","22.10K","-0.24%"
"09/03/2013","82.401","82.350","82.780","82.280","31.78K","0.32%"
"09/02/2013","82.142","82.120","82.360","82.065","9.81K","0.00%"
"08/30/2013","82.142","82.025","82.325","81.930","27.16K","0.17%"
"08/29/2013","82.003","81.500","82.270","81.420","41.84K","0.66%"
"08/28/2013","81.465","81.165","81.640","81.135","31.64K","0.33%"
"08/27/2013","81.200","81.385","81.615","81.140","34.09K","-0.30%"
"08/26/2013","81.441","81.400","81.555","81.305","16.70K","0.06%"
"08/23/2013","81.392","81.545","81.700","81.245","30.45K","-0.17%"
"08/22/2013","81.531","81.450","81.950","81.410","34.23K","0.38%"
"08/21/2013","81.223","80.945","81.550","80.925","37.47K","0.36%"
"08/20/2013","80.934","81.315","81.380","80.770","30.89K","-0.40%"
"08/19/2013","81.260","81.320","81.415","81.170","21.27K","-0.04%"
"08/16/2013","81.293","81.175","81.440","81.065","25.75K","0.11%"
"08/15/2013","81.207","81.675","81.995","81.115","38.71K","-0.67%"
"08/14/2013","81.758","81.795","81.905","81.660","20.07K","-0.07%"
"08/13/2013","81.815","81.515","81.925","81.435","26.37K","0.54%"
"08/12/2013","81.374","81.195","81.550","81.110","21.12K","0.25%"
"08/09/2013","81.170","81.100","81.225","80.970","18.62K","0.18%"
"08/08/2013","81.027","81.325","81.395","80.895","36.43K","-0.36%"
"08/07/2013","81.323","81.625","81.880","81.270","39.51K","-0.41%"
"08/06/2013","81.658","81.930","82.015","81.560","28.73K","-0.34%"
"08/05/2013","81.936","82.010","82.160","81.810","24.48K","-0.05%"
"08/02/2013","81.978","82.430","82.610","81.900","43.03K","-0.54%"
"08/01/2013","82.427","81.760","82.495","81.690","44.85K","1.09%"
"07/31/2013","81.539","81.930","82.295","81.480","62.80K","-0.46%"
"07/30/2013","81.919","81.805","82.090","81.690","34.46K","0.19%"
"07/29/2013","81.763","81.775","81.935","81.610","27.24K","0.00%"
"07/26/2013","81.764","81.880","81.920","81.640","25.30K","-0.35%"
"07/25/2013","82.053","82.450","82.500","81.710","26.39K","-0.42%"
"07/24/2013","82.400","82.120","82.515","82.020","34.34K","0.44%"
"07/23/2013","82.040","82.270","82.470","82.010","25.19K","-0.34%"
"07/22/2013","82.317","82.700","82.740","82.130","31.66K","-0.48%"
"07/19/2013","82.711","82.910","83.060","82.620","21.30K","-0.29%"
"07/18/2013","82.955","82.820","83.160","82.760","25.50K","0.14%"
"07/17/2013","82.840","82.685","83.055","82.475","52.42K","0.25%"
"07/16/2013","82.637","83.245","83.270","82.525","32.23K","-0.67%"
"07/15/2013","83.196","83.115","83.620","83.035","27.75K","0.04%"
"07/12/2013","83.163","82.930","83.400","82.885","32.22K","0.30%"
"07/11/2013","82.915","82.870","83.425","82.600","52.53K","-1.57%"
"07/10/2013","84.234","84.875","84.925","83.640","51.06K","-0.65%"
"07/09/2013","84.781","84.485","84.965","84.310","41.45K","0.43%"
"07/08/2013","84.414","84.830","84.835","84.355","31.40K","-0.32%"
"07/05/2013","84.689","84.125","84.930","84.065","50.50K","1.48%"
"07/04/2013","83.451","83.360","84.155","83.335","14.54K","0.00%"
"07/03/2013","83.451","83.790","83.935","83.275","33.94K","-0.37%"
"07/02/2013","83.764","83.205","83.835","83.170","31.75K","0.61%"
"07/01/2013","83.253","83.410","83.470","83.175","25.01K","-0.15%"
"06/28/2013","83.376","83.235","83.595","82.975","35.53K","0.27%"
"06/27/2013","83.152","83.130","83.430","83.015","30.55K","-0.09%"
"06/26/2013","83.228","82.920","83.275","82.735","29.40K","0.52%"
"06/25/2013","82.800","82.580","82.950","82.440","38.00K","0.20%"
"06/24/2013","82.633","82.710","83.050","82.525","42.42K","0.14%"
"06/21/2013","82.517","81.910","82.745","81.765","53.83K","0.51%"
"06/20/2013","82.096","81.555","82.320","81.440","58.00K","0.61%"
"06/19/2013","81.595","80.860","81.665","80.615","47.80K","1.05%"
"06/18/2013","80.749","80.810","81.155","80.710","43.94K","0.02%"
"06/17/2013","80.733","80.640","80.805","80.630","0.79K","0.10%"
"06/14/2013","80.650","80.755","81.000","80.595","14.58K","-0.11%"
"06/13/2013","80.742","80.865","80.980","80.505","28.56K","-0.25%"
"06/12/2013","80.946","81.100","81.310","80.745","66.88K","-0.20%"
"06/11/2013","81.110","81.720","81.750","81.025","59.58K","-0.66%"
"06/10/2013","81.651","81.800","82.090","81.590","54.89K","-0.01%"
"06/07/2013","81.660","81.585","81.855","81.080","74.33K","0.15%"
"06/06/2013","81.537","82.605","82.690","81.065","106.68K","-1.30%"
"06/05/2013","82.612","82.855","82.910","82.505","42.71K","-0.23%"
"06/04/2013","82.802","82.730","83.000","82.630","25.27K","0.14%"
"06/03/2013","82.688","83.355","83.415","82.455","50.02K","-0.85%"
"05/31/2013","83.401","83.100","83.650","83.050","40.09K","0.40%"
"05/30/2013","83.067","83.605","83.765","83.010","50.61K","-0.76%"
"05/29/2013","83.705","84.385","84.430","83.540","47.18K","-0.55%"
"05/28/2013","84.172","83.725","84.365","83.705","39.15K","0.49%"
"05/27/2013","83.758","83.695","83.760","83.565","4.03K","0.00%"
"05/24/2013","83.758","83.920","84.020","83.500","39.61K","-0.05%"
"05/23/2013","83.803","84.435","84.595","83.665","61.59K","-0.78%"
"05/22/2013","84.459","83.865","84.510","83.520","70.88K","0.60%"
"05/21/2013","83.955","83.885","84.300","83.735","42.61K","0.13%"
"05/20/2013","83.842","84.240","84.400","83.800","34.69K","-0.65%"
"05/17/2013","84.387","83.880","84.515","83.865","47.33K","0.79%"
"05/16/2013","83.722","83.890","84.125","83.570","40.06K","-0.28%"
"05/15/2013","83.961","83.720","84.220","83.680","41.08K","0.30%"
"05/14/2013","83.713","83.245","83.835","83.045","44.35K","0.42%"
"05/13/2013","83.365","83.265","83.455","83.150","21.77K","0.16%"
"05/10/2013","83.231","82.815","83.520","82.765","45.85K","0.43%"
"05/09/2013","82.875","81.965","82.915","81.835","34.97K","1.13%"
"05/08/2013","81.951","82.365","82.400","81.780","25.10K","-0.47%"
"05/07/2013","82.335","82.380","82.425","82.120","18.35K","-0.05%"
"05/06/2013","82.378","82.140","82.475","82.040","20.04K","0.22%"
"05/03/2013","82.195","82.290","82.610","81.835","41.77K","-0.11%"
"05/02/2013","82.282","81.640","82.415","81.540","43.07K","0.93%"
"05/01/2013","81.522","81.740","81.780","81.370","24.79K","-0.35%"
"04/30/2013","81.807","82.225","82.355","81.640","34.63K","-0.48%"
"04/29/2013","82.202","82.445","82.520","82.100","22.78K","-0.45%"
"04/26/2013","82.571","82.895","82.905","82.460","25.97K","-0.32%"
"04/25/2013","82.840","83.030","83.055","82.485","30.93K","-0.22%"
"04/24/2013","83.026","83.210","83.325","82.965","24.95K","-0.19%"
"04/23/2013","83.186","82.765","83.200","82.650","28.99K","0.44%"
"04/22/2013","82.824","82.835","83.045","82.735","29.89K","-0.03%"
"04/19/2013","82.846","82.670","82.895","82.400","30.43K","0.20%"
"04/18/2013","82.681","82.735","82.755","82.460","24.10K","-0.13%"
"04/17/2013","82.791","81.895","82.815","81.890","51.70K","1.18%"
"04/16/2013","81.823","82.395","82.620","81.780","42.10K","-0.83%"
"04/15/2013","82.507","82.190","82.545","82.190","30.02K","0.12%"
"04/12/2013","82.406","82.295","82.585","82.140","25.29K","0.10%"
"04/11/2013","82.325","82.650","82.680","82.140","27.95K","-0.37%"
"04/10/2013","82.634","82.485","82.675","82.320","24.75K","0.27%"
"04/09/2013","82.414","82.780","82.820","82.375","21.87K","-0.55%"
"04/08/2013","82.869","82.750","82.955","82.605","19.37K","0.32%"
"04/05/2013","82.603","82.880","83.010","82.310","30.71K","-0.23%"
"04/04/2013","82.795","82.840","83.660","82.740","43.46K","-0.08%"
"04/03/2013","82.861","83.075","83.245","82.770","20.05K","-0.28%"
"04/02/2013","83.092","82.870","83.130","82.645","16.80K","0.23%"
"04/01/2013","82.899","83.175","83.365","82.810","12.02K","-0.33%"
"03/28/2013","83.175","83.420","83.460","83.020","20.73K","-0.28%"
"03/27/2013","83.411","83.040","83.520","83.010","28.79K","0.44%"
"03/26/2013","83.048","83.020","83.165","82.880","19.34K","0.06%"
"03/25/2013","82.995","82.610","83.110","81.830","30.09K","0.56%"
"03/22/2013","82.529","82.960","82.985","82.435","27.12K","-0.45%"
"03/21/2013","82.905","83.000","83.185","82.835","22.59K","-0.05%"
"03/20/2013","82.948","83.240","83.245","82.725","30.49K","-0.32%"
"03/19/2013","83.211","82.935","83.315","82.830","32.72K","0.77%"
"03/18/2013","82.574","82.680","82.830","82.545","0.68K","0.39%"
"03/15/2013","82.256","82.530","82.605","82.060","15.35K","-0.44%"
"03/14/2013","82.623","82.915","83.180","82.440","36.80K","-0.34%"
"03/13/2013","82.902","82.575","83.070","82.350","50.33K","0.37%"
"03/12/2013","82.595","82.675","82.815","82.425","30.03K","0.02%"
"03/11/2013","82.580","82.760","82.885","82.530","31.26K","-0.18%"
"03/08/2013","82.731","82.165","82.945","82.105","39.05K","0.74%"
"03/07/2013","82.123","82.615","82.620","81.995","35.17K","-0.47%"
"03/06/2013","82.507","82.020","82.640","81.975","26.04K","0.44%"
"03/05/2013","82.147","82.210","82.300","81.955","25.02K","-0.13%"
"03/04/2013","82.255","82.355","82.530","82.230","19.76K","-0.13%"
"03/01/2013","82.358","82.010","82.580","81.850","34.83K","0.43%"
"02/28/2013","82.003","81.605","82.075","81.535","27.99K","0.41%"
"02/27/2013","81.672","81.940","81.985","81.555","38.85K","-0.33%"
"02/26/2013","81.940","81.930","82.035","81.630","46.51K","0.20%"
"02/25/2013","81.777","81.705","82.005","81.165","50.84K","0.24%"
"02/22/2013","81.585","81.485","81.700","81.260","33.31K","0.04%"
"02/21/2013","81.551","81.175","81.625","81.125","39.69K","0.49%"
"02/20/2013","81.155","80.460","81.230","80.350","40.94K","0.76%"
"02/19/2013","80.545","80.745","80.765","80.505","15.64K","-0.04%"
"02/18/2013","80.576","80.700","80.830","80.605","9.34K","0.00%"
"02/15/2013","80.576","80.480","80.675","80.305","19.40K","0.05%"
"02/14/2013","80.538","80.180","80.710","80.145","34.17K","0.46%"
"02/13/2013","80.167","80.100","80.255","79.915","28.47K","0.00%"
"02/12/2013","80.163","80.415","80.590","79.990","27.87K","-0.28%"
"02/11/2013","80.389","80.275","80.475","80.170","29.30K","0.09%"
"02/08/2013","80.316","80.300","80.350","80.010","25.10K","0.07%"
"02/07/2013","80.257","79.805","80.345","79.580","46.43K","0.61%"
"02/06/2013","79.767","79.555","79.930","79.530","25.29K","0.29%"
"02/05/2013","79.533","79.650","79.815","79.490","31.43K","-0.05%"
"02/04/2013","79.573","79.175","79.640","79.170","27.26K","0.55%"
"02/01/2013","79.135","79.140","79.325","78.915","43.79K","-0.11%"
"01/31/2013","79.226","79.275","79.400","79.160","30.05K","-0.13%"
"01/30/2013","79.326","79.625","79.665","79.210","35.29K","-0.37%"
"01/29/2013","79.624","79.850","79.935","79.575","21.06K","-0.31%"
"01/28/2013","79.868","79.840","79.995","79.785","19.55K","0.06%"
"01/25/2013","79.820","80.080","80.175","79.745","28.05K","-0.23%"
"01/24/2013","80.007","80.050","80.225","79.925","18.94K","0.02%"
"01/23/2013","79.990","79.940","80.220","79.765","18.76K","0.02%"
"01/22/2013","79.973","80.185","80.190","79.785","24.74K","-0.18%"
"01/21/2013","80.116","80.160","80.185","79.995","9.90K","0.00%"
"01/18/2013","80.116","79.760","80.275","79.710","26.10K","0.51%"
"01/17/2013","79.711","79.800","79.950","79.615","25.25K","-0.18%"
"01/16/2013","79.854","79.765","79.950","79.660","21.23K","0.03%"
"01/15/2013","79.832","79.540","79.940","79.435","33.21K","0.37%"
"01/14/2013","79.540","79.535","79.710","79.405","25.94K","-0.09%"
"01/11/2013","79.611","79.860","79.930","79.490","30.22K","-0.26%"
"01/10/2013","79.817","80.750","80.790","79.745","38.46K","-1.07%"
"01/09/2013","80.677","80.510","80.750","80.450","27.72K","0.29%"
"01/08/2013","80.445","80.310","80.570","80.220","15.52K","0.09%"
"01/07/2013","80.369","80.610","80.800","80.335","36.59K","-0.30%"
"01/04/2013","80.610","80.770","80.995","80.520","40.39K","0.12%"
"01/03/2013","80.515","79.930","80.595","79.920","33.63K","0.71%"
"01/02/2013","79.948","79.620","80.030","79.460","18.90K","0.10%"
"12/31/2012","79.871","79.735","79.960","79.690","11.78K","0.11%"
"12/28/2012","79.785","79.725","80.050","79.685","15.29K","0.08%"
"12/27/2012","79.719","79.640","79.890","79.420","15.35K","0.02%"
"12/26/2012","79.704","79.735","79.810","79.470","9.97K","-0.05%"
"12/24/2012","79.745","79.700","79.800","79.445","8.26K","0.04%"
"12/21/2012","79.712","79.375","79.735","79.340","22.72K","0.51%"
"12/20/2012","79.310","79.405","79.430","79.065","21.97K","0.00%"
"12/19/2012","79.313","79.380","79.405","79.015","31.55K","-0.09%"
"12/18/2012","79.387","79.620","79.650","79.290","21.58K","-0.16%"
"12/17/2012","79.513","79.590","79.675","79.490","2.24K","-0.06%"
"12/14/2012","79.560","79.955","79.970","79.495","13.37K","-0.44%"
"12/13/2012","79.913","79.900","80.035","79.785","19.36K","0.13%"
"12/12/2012","79.810","80.070","80.110","79.365","45.36K","-0.30%"
"12/11/2012","80.054","80.320","80.370","80.000","17.27K","-0.34%"
"12/10/2012","80.330","80.540","80.570","80.270","19.74K","-0.09%"
"12/07/2012","80.402","80.270","80.975","80.225","32.25K","0.19%"
"12/06/2012","80.253","79.865","80.320","79.725","25.64K","0.61%"
"12/05/2012","79.764","79.620","79.845","79.565","17.87K","0.16%"
"12/04/2012","79.634","79.885","79.920","79.590","21.33K","-0.30%"
"12/03/2012","79.872","80.195","80.215","79.780","23.56K","-0.36%"
"11/30/2012","80.163","80.195","80.340","80.030","15.93K","-0.06%"
"11/29/2012","80.209","80.320","80.365","80.025","19.82K","-0.18%"
"11/28/2012","80.354","80.390","80.610","80.275","15.93K","-0.09%"
"11/27/2012","80.430","80.120","80.505","80.070","18.60K","0.20%"
"11/26/2012","80.266","80.230","80.340","80.180","13.15K","0.04%"
"11/23/2012","80.236","80.755","80.760","80.155","20.54K","-0.90%"
"11/22/2012","80.966","80.840","80.925","80.645","15.72K","0.00%"
"11/21/2012","80.966","80.980","81.300","80.945","4.95K","-0.04%"
"11/20/2012","81.000","81.025","81.075","80.845","13.52K","0.10%"
"11/19/2012","80.922","81.250","81.280","80.835","17.49K","-0.48%"
"11/16/2012","81.310","81.095","81.515","81.080","28.85K","0.21%"
"11/15/2012","81.138","81.205","81.250","80.975","24.28K","0.05%"
"11/14/2012","81.100","81.150","81.215","80.940","23.31K","-0.05%"
"11/13/2012","81.140","81.190","81.320","81.035","20.69K","0.04%"
"11/12/2012","81.106","81.105","81.170","80.985","10.51K","0.01%"
"11/09/2012","81.098","80.950","81.175","80.685","23.74K","0.26%"
"11/08/2012","80.886","80.940","81.110","80.825","20.68K","0.02%"
"11/07/2012","80.867","80.785","81.025","80.365","34.74K","0.19%"
"11/06/2012","80.715","80.800","80.920","80.650","24.33K","-0.16%"
"11/05/2012","80.843","80.710","80.925","80.590","18.16K","0.20%"
"11/02/2012","80.683","80.115","80.740","80.095","28.23K","0.68%"
"11/01/2012","80.136","79.990","80.190","79.925","18.56K","0.19%"
"10/31/2012","79.987","80.005","80.055","79.720","16.08K","0.00%"
"10/30/2012","79.987","80.320","80.375","79.900","14.49K","-0.41%"
"10/29/2012","80.318","80.075","80.425","80.075","11.54K","0.20%"
"10/26/2012","80.156","80.185","80.375","80.000","24.92K","0.05%"
"10/25/2012","80.118","80.075","80.225","79.775","17.23K","0.13%"
"10/24/2012","80.015","80.035","80.245","79.910","18.54K","-0.08%"
"10/23/2012","80.080","79.620","80.155","79.620","21.58K","0.43%"
"10/22/2012","79.736","79.700","79.755","79.535","14.74K","0.06%"
"10/19/2012","79.688","79.425","79.745","79.370","17.72K","0.33%"
"10/18/2012","79.425","79.120","79.465","79.035","17.86K","0.46%"
"10/17/2012","79.059","79.215","79.275","78.970","18.83K","-0.51%"
"10/16/2012","79.464","79.745","79.810","79.365","19.14K","-0.43%"
"10/15/2012","79.806","79.820","80.045","79.680","14.00K","0.08%"
"10/12/2012","79.740","79.850","79.900","79.575","15.02K","-0.15%"
"10/11/2012","79.860","80.145","80.295","79.780","17.28K","-0.20%"
"10/10/2012","80.017","80.185","80.310","79.935","18.39K","-0.06%"
"10/09/2012","80.069","79.650","80.195","79.570","24.27K","0.56%"
"10/08/2012","79.622","79.465","79.805","79.430","8.99K","0.24%"
"10/05/2012","79.428","79.480","79.525","79.180","17.73K","-0.02%"
"10/04/2012","79.440","79.940","80.005","79.355","20.03K","-0.78%"
"10/03/2012","80.064","79.855","80.095","79.795","13.94K","0.29%"
"10/02/2012","79.830","79.890","79.940","79.555","15.25K","-0.10%"
"10/01/2012","79.909","80.045","80.250","79.670","18.31K","-0.14%"
"09/28/2012","80.025","79.625","80.090","79.420","22.45K","0.54%"
"09/27/2012","79.592","79.865","80.010","79.550","18.22K","-0.45%"
"09/26/2012","79.948","79.725","80.080","79.670","17.20K","0.43%"
"09/25/2012","79.608","79.555","79.755","79.375","16.29K","0.04%"
"09/24/2012","79.577","79.420","79.825","79.420","18.01K","0.23%"
"09/21/2012","79.398","79.460","79.520","79.110","18.66K","-0.10%"
"09/20/2012","79.478","79.135","79.755","79.130","27.15K","0.44%"
"09/19/2012","79.127","79.270","79.485","79.070","19.02K","-0.28%"
"09/18/2012","79.346","79.085","79.365","79.035","15.26K","0.64%"
"09/17/2012","78.843","78.840","79.015","78.750","0.88K","0.00%"
"09/14/2012","78.841","79.230","79.265","78.600","16.15K","-0.50%"
"09/13/2012","79.237","79.665","80.075","79.150","29.55K","-0.61%"
"09/12/2012","79.723","79.860","79.990","79.500","35.30K","-0.14%"
"09/11/2012","79.836","80.360","80.370","79.765","20.18K","-0.63%"
"09/10/2012","80.343","80.185","80.400","80.170","20.65K","0.14%"
"09/07/2012","80.234","81.120","81.140","80.140","28.23K","-0.99%"
"09/06/2012","81.033","81.255","81.455","81.005","24.21K","-0.25%"
"09/05/2012","81.235","81.490","81.675","81.115","19.88K","-0.10%"
"09/04/2012","81.316","81.235","81.395","81.055","12.61K","0.12%"
